price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovation,lat,long,sqft_living15,sqft_lot15,bathrooms,year_of_sale,house_age,bed_bath_ratio,lot_utilization,log_sqft_lot,log_sqft_lot15,log_price,log_sqft_basement,log_bed_bath_ratio,log_sqft_above,log_sqft_living,log_lot_utilization,log_sqft_living15
961500,3,3910,14000,2,0,0,3,10,3910,0,1999,0,47.6374,-122.12,2280,14000,2.5,2014,15,1.2,0.2792857143,9.5468840346,9.5468840346,13.776249844,0,0.1823215568,8.271292653,8.271292653,-1.275519956,7.7319307219
1100000,4,2190,6300,1,0,3,3,7,1240,950,1960,0,47.6918,-122.216,2730,14659,2.5,2015,55,1.6,0.3476190476,8.7484636299,9.5928779754,13.910820738,6.8575140625,0.4700036292,7.1228666586,7.6916568228,-1.05664809,7.9120568882
299880,3,1460,3044,2,0,0,3,7,1460,0,2014,1,47.544,-122.296,1490,3044,2.5,2014,0,1.2,0.4796320631,8.0212561801,8.0212561801,12.611137674,0,0.1823215568,7.2861917147,7.2861917147,-0.734736004,7.3065313989
835000,3,1490,3840,2,0,0,3,8,1490,0,1984,1,47.6916,-122.214,3450,8500,1.75,2014,30,1.7142857143,0.3880208333,8.2534880283,9.0479390826,13.635187004,0,0.5389965007,7.3065313989,7.3065313989,-0.946696247,8.14612951
685000,4,2770,45514,2,0,0,4,9,2770,0,1989,0,47.7751,-122.088,2940,49495,2.5,2014,25,1.6,0.0608603946,10.725797221,10.809647137,13.437174117,0,0.4700036292,7.9266025992,7.9266025992,-2.799172651,7.9861648603
713250,3,2050,9000,1,0,0,4,7,2050,0,1951,0,47.5885,-122.245,2910,8856,2,2014,63,1.5,0.2277777778,9.1050909613,9.0889633858,13.477587269,0,0.4054651081,7.6255950721,7.6255950721,-1.479384784,7.9759083602
310000,1,520,2885,1,0,0,4,6,520,0,1947,0,47.6886,-122.378,980,4241,0.75,2015,68,1.3333333333,0.1802426343,7.9676267393,8.3527901351,12.644327576,0,0.2876820725,6.2538288116,6.2538288116,-1.713451367,6.8875525717
420000,3,1200,5029,1,0,0,3,6,880,320,1937,0,47.6936,-122.294,1510,5854,2,2014,77,1.5,0.238616027,8.5231752631,8.675051276,12.94800999,5.7714411231,0.4054651081,6.7799219075,7.0900768358,-1.4328996,7.3198649298
680000,3,2330,9652,1,0,0,4,8,1590,740,1968,0,47.5714,-122.211,2420,9631,1.75,2014,46,1.7142857143,0.241400746,9.1750240268,9.1728461675,13.429848077,6.6080006253,0.5389965007,7.3714892952,7.7536235466,-1.42129688,7.7915228192
658000,3,1660,3190,1.5,0,0,3,7,1660,0,1919,0,47.6368,-122.351,2200,3240,1.5,2015,96,2,0.5203761755,8.0680896263,8.0836372031,13.39696021,0,0.6931471806,7.4145728814,7.4145728814,-0.653203314,7.6962126393
265000,4,1940,9533,1,0,0,3,7,1080,860,1962,0,47.4139,-122.208,1940,8839,1,2014,52,4,0.203503619,9.1626196358,9.0870421556,12.487485105,6.7580945044,1.3862943611,6.9847163201,7.5704432521,-1.59207149,7.5704432521
650000,3,2300,5000,1,0,0,4,8,1150,1150,1938,0,47.6521,-122.413,2300,5000,2,2014,76,1.5,0.46,8.5173931714,8.5173931714,13.384727642,7.0483864087,0.4054651081,7.0475172214,7.7406644019,-0.776528789,7.7406644019
503000,4,2100,7350,1,0,0,5,7,1240,860,1978,0,47.7194,-122.172,2490,7350,2.75,2014,36,1.4545454545,0.2857142857,8.9025916374,8.9025916374,13.128345449,6.7580945044,0.3746934494,7.1228666586,7.6496926237,-1.252762968,7.8200379895
335000,3,1340,1951,1,0,0,3,6,670,670,1915,0,47.5763,-122.309,1520,2248,2,2015,100,1.5,0.6868272681,7.576609767,7.718240952,12.721885811,6.508769137,0.4054651081,6.5072777124,7.2004248929,-0.375672448,7.3264656138
230000,3,1310,7332,1,0,0,3,7,1310,0,1987,0,47.3597,-122.051,1530,7362,2,2014,27,1.5,0.1786688489,8.9001399881,8.9042227374,12.345834588,0,0.4054651081,7.1777824162,7.1777824162,-1.722221193,7.3330230144
345000,3,2190,7258,2,0,0,3,8,2190,0,2000,0,47.3486,-122.301,2190,8645,2.75,2015,15,1.0909090909,0.3017360154,8.8899973573,9.0648520652,12.751299696,0,0.087011377,7.6916568228,7.6916568228,-1.198202765,7.6916568228
455000,2,1260,5100,1,0,0,3,7,1260,0,1941,0,47.6914,-122.288,1640,5100,1.5,2015,74,1.3333333333,0.2470588235,8.5371918779,8.5371918779,13.028052698,0,0.2876820725,7.1388669999,7.1388669999,-1.398128819,7.4024515208
419500,3,1360,3188,2,0,0,3,7,1360,0,1986,0,47.6831,-122.096,1090,3188,2.5,2014,28,1.2,0.4265997491,8.067462667,8.067462667,12.946818805,0,0.1823215568,7.2152399787,7.2152399787,-0.851909061,6.9939329752
512000,2,1270,3881,1,0,0,4,6,610,660,1926,0,47.6694,-122.298,1370,5000,2,2015,89,1,0.3272352486,8.2641057637,8.5173931714,13.146079904,6.4937538399,0,6.4134589572,7.1467721795,-1.117075952,7.2225660188
380000,4,2100,5857,2,0,0,3,8,2100,0,2002,0,47.4956,-122.163,2090,7779,2.5,2015,13,1.6,0.3585453304,8.6755635274,8.9593116172,12.847926532,0,0.4700036292,7.6496926237,7.6496926237,-1.025700182,7.644919345
648752,3,2060,9953,1,0,0,5,8,1070,990,1964,0,47.5767,-122.233,2340,9600,2.25,2015,51,1.3333333333,0.206972772,9.2057297594,9.1696225387,13.382805796,6.8987145343,0.2876820725,6.9754139275,7.6304612618,-1.57516803,7.7579062084
430000,3,1510,7066,1,0,2,3,7,1230,280,1973,0,47.7053,-122.303,1950,8089,2,2014,41,1.5,0.2136994056,8.8631913407,8.9983840101,12.971540488,5.6383546693,0.4054651081,7.1147694484,7.3198649298,-1.543184898,7.5755846516
345000,3,1030,6969,1,0,0,4,6,1030,0,1921,0,47.5492,-122.3,1420,6000,1.5,2014,93,2,0.1477973884,8.8493705038,8.699681401,12.751299696,0,0.6931471806,6.9373140812,6.9373140812,-1.91191294,7.2584121506
678700,3,1970,10548,1,0,0,4,8,1300,670,1973,0,47.6669,-122.179,2500,8548,1.75,2015,42,1.7142857143,0.1867652636,9.2637863477,9.053569596,13.427934483,6.508769137,0.5389965007,7.1701195434,7.5857888217,-1.677902726,7.8240460109
465000,1,1020,3200,1,0,0,3,7,1020,0,1927,0,47.6361,-122.343,1670,3480,1,2014,87,1,0.31875,8.07121854,8.1550748878,13.049792685,0,0,6.9275579063,6.9275579063,-1.143348183,7.4205789054
482000,4,2240,8322,2,0,0,3,8,2240,0,1979,0,47.728,-122.206,2240,6448,2.25,2015,36,1.7777777778,0.2691660658,9.0267780457,8.771680359,13.085699393,0,0.5753641449,7.7142311448,7.7142311448,-1.312426745,7.7142311448
533600,3,1930,5080,2,0,0,4,8,1930,0,1990,0,47.5694,-122.001,2190,5085,2.5,2014,24,1.2,0.3799212598,8.5332633716,8.534246946,13.187401774,0,0.1823215568,7.5652752819,7.5652752819,-0.967791259,7.6916568228
160797,3,1270,2356,2,0,0,3,7,1270,0,2012,0,47.5671,-122.298,1490,2175,1.5,2014,2,2,0.539049236,7.7651449029,7.685243608,11.987897979,0,0.6931471806,7.1467721795,7.1467721795,-0.617948365,7.3065313989
410000,3,1750,2550,1,0,0,3,7,1750,0,1955,0,47.7329,-122.343,1370,1533,2,2015,60,1.5,0.6862745098,7.8442407181,7.3356339819,12.923912439,0,0.4054651081,7.4673710669,7.4673710669,-0.376477571,7.2225660188
299900,3,2100,8163,2,0,0,3,7,2100,0,1984,0,47.3336,-122.269,1410,7515,2.25,2014,30,1.3333333333,0.2572583609,9.0074895239,8.9247893605,12.611204365,0,0.2876820725,7.6496926237,7.6496926237,-1.357674404,7.2513449834
490000,4,3000,8645,2,0,0,3,8,3000,0,1985,0,47.7315,-122.224,1930,8866,2.5,2014,29,1.6,0.3470213997,9.0648520652,9.0900917994,13.10216067,0,0.4700036292,8.0063675677,8.0063675677,-1.05836883,7.5652752819
499000,3,1750,12325,1,0,0,4,7,1470,280,1968,0,47.6832,-122.118,1820,9750,1.75,2014,46,1.7142857143,0.1419878296,9.4194661315,9.1851251228,13.120361375,5.6383546693,0.5389965007,7.2930176798,7.4673710669,-1.952013932,7.5065917801
475000,2,920,5157,1,0,0,3,6,920,0,1909,0,47.5499,-122.269,1700,5150,1,2015,106,2,0.1783982936,8.5483041864,8.5469461496,13.071070083,0,0.6931471806,6.82437367,6.82437367,-1.723736624,7.43838353
499950,3,980,6380,1,0,0,3,7,760,220,1941,0,47.692,-122.308,1390,6380,1,2014,73,3,0.1536050157,8.7610801039,8.7610801039,13.122263372,5.3981627015,1.0986122887,6.6333184333,6.8875525717,-1.873370805,7.2370590261
2450000,5,4430,9000,2,0,0,3,10,4430,0,2013,0,47.6168,-122.216,2470,9490,4,2014,1,1.25,0.4922222222,9.1050909613,9.1580992601,14.711598583,0,0.2231435513,8.396154863,8.396154863,-0.708824993,7.8119734296
461000,4,1700,7495,1,0,0,4,7,1200,500,1964,0,47.7589,-122.354,1650,7495,2.75,2015,51,1.4545454545,0.2268178786,8.9221248239,8.9221248239,13.041153322,6.2166061011,0.3746934494,7.0900768358,7.43838353,-1.48360788,7.4085305669
480000,4,2050,3960,1,0,0,4,7,1180,870,1986,0,47.5808,-122.394,1440,5040,2.75,2014,28,1.4545454545,0.5176767677,8.2842517976,8.5253597541,13.081541383,6.7696419769,0.3746934494,7.0732697175,7.6255950721,-0.658404232,7.2723983926
705000,3,2820,7200,1,0,3,3,9,1780,1040,1979,0,47.7691,-122.388,2300,7200,2.5,2014,35,1.2,0.3916666667,8.8819751842,8.8819751842,13.465953082,6.9479370686,0.1823215568,7.4843686433,7.9444921639,-0.937344141,7.7406644019
736500,4,3180,21904,2,0,3,3,9,3180,0,2000,0,47.515,-122.117,3715,29170,2.5,2014,14,1.6,0.1451789627,9.9944702002,10.280930344,13.509664515,0,0.4700036292,8.0646364758,8.0646364758,-1.929788072,8.2201339572
595000,2,870,4800,1,0,0,3,7,870,0,1924,0,47.6509,-122.37,2090,4800,1.5,2014,90,1.3333333333,0.18125,8.4765795085,8.4765795085,13.296316685,0,0.2876820725,6.7684932116,6.7684932116,-1.707877985,7.644919345
317500,2,1220,8409,1,0,0,4,6,1220,0,1948,0,47.7534,-122.324,1130,8409,1.5,2014,66,1.3333333333,0.1450826495,9.037176753,9.037176753,12.668233097,0,0.2876820725,7.1066061377,7.1066061377,-1.930451702,7.0299729117
324000,3,1550,4411,2,0,0,3,7,1550,0,2001,0,47.7373,-121.966,1620,4621,2.25,2014,13,1.3333333333,0.3513942417,8.3920833804,8.4385827908,12.688498795,0,0.2876820725,7.3460102099,7.3460102099,-1.04584649,7.3901814282
510000,3,1600,19200,1,0,0,4,7,1600,0,1967,0,47.7202,-122.249,2010,14850,1.75,2014,47,1.7142857143,0.0833333333,9.86271764,9.605822482,13.142166005,0,0.5389965007,7.3777589082,7.3777589082,-2.48490665,7.6058900011
395000,3,950,6951,1,0,0,4,7,950,0,1950,0,47.7263,-122.3,1410,7200,1,2015,65,3,0.1366709826,8.8467846669,8.8819751842,12.886641044,0,1.0986122887,6.8564619846,6.8564619846,-1.990178829,7.2513449834
270000,3,1520,7930,1,0,0,3,7,1160,360,1988,0,47.3605,-122.049,1530,7930,2.25,2014,26,1.3333333333,0.1916771753,8.9785344101,8.9785344101,12.506177238,5.8888779583,0.2876820725,7.0561752841,7.3264656138,-1.651942701,7.3330230144
549010,2,1560,4141,1,0,0,4,7,880,680,1942,0,47.6863,-122.382,1210,4141,1.75,2015,73,1.1428571429,0.3767205989,8.328934042,8.328934042,13.215871935,6.5235623061,0.1335313926,6.7799219075,7.3524411002,-0.976251483,7.0983756386
760000,3,1170,7645,1,0,0,4,7,1170,0,1955,0,47.6077,-122.194,1870,7678,1.5,2014,59,2,0.1530412034,8.9419379143,8.9462446093,13.541073712,0,0.6931471806,7.0647590278,7.0647590278,-1.877048091,7.5336937098
565000,5,2560,12480,1,0,0,3,8,1590,970,2012,0,47.7657,-122.284,2500,17299,3,2014,2,1.6666666667,0.2051282051,9.4319627669,9.7584617805,13.24458101,6.8783264683,0.5108256238,7.3714892952,7.8477625375,-1.584120104,7.8240460109
366000,2,1210,3090,1,0,0,3,6,860,350,1926,0,47.5532,-122.277,1210,3348,1,2014,88,2,0.3915857605,8.0362499421,8.1164170728,12.810388612,5.8607862235,0.6931471806,6.7569323892,7.0983756386,-0.937550731,7.0983756386
1820000,3,3330,20053,2,0,0,3,9,3330,0,1968,1,47.6395,-122.214,2870,20053,2.25,2015,47,1.3333333333,0.1660599412,9.9061839141,9.9061839141,14.414347059,0,0.2876820725,8.110727583,8.110727583,-1.795406465,7.9620673088
580000,3,2040,4800,1,0,0,4,7,1020,1020,1925,0,47.5561,-122.377,1640,4800,2,2014,89,1.5,0.425,8.4765795085,8.4765795085,13.270783383,6.9285378182,0.4054651081,6.9275579063,7.6207050868,-0.85566611,7.4024515208
695000,3,2080,5687,1.5,0,0,4,8,2080,0,1924,0,47.5776,-122.289,2300,5995,1.75,2014,90,1.7142857143,0.3657464392,8.6461139715,8.6988478592,13.451667125,0,0.5389965007,7.6401231727,7.6401231727,-1.005814975,7.7406644019
175000,4,1300,6030,1.5,0,0,3,6,1300,0,1947,0,47.4778,-122.286,1240,6900,1,2014,67,4,0.2155887231,8.7046681135,8.8394216076,12.072541253,0,1.3862943611,7.1701195434,7.1701195434,-1.534382746,7.1228666586
330000,4,2080,7000,1,0,0,4,8,1400,680,1989,0,47.4252,-122.163,2090,7082,2.5,2014,25,1.6,0.2971428571,8.853808275,8.8654528258,12.706847933,6.5235623061,0.4700036292,7.2442275156,7.6401231727,-1.213542255,7.644919345
915000,3,3140,9808,2,0,0,3,9,2500,640,2001,0,47.6383,-122.097,2370,10014,2.5,2014,13,1.2,0.3201468189,9.1910556106,9.2118392481,13.726679344,6.4630294569,0.1823215568,7.8240460109,8.0519780789,-1.138975579,7.7706452341
411000,5,2860,12293,1,0,0,4,8,1430,1430,1947,0,47.7385,-122.348,1920,18110,1.75,2014,67,2.8571428571,0.2326527292,9.4168666175,9.8042747675,12.926348493,7.2661287796,1.0498221245,7.2654297233,7.9585769038,-1.45820837,7.560080465
1260000,3,3220,3960,2,0,4,3,10,2760,0,1991,0,47.5909,-122.384,3080,4444,3.5,2014,23,0.8571428571,0.8131313131,8.2842517976,8.3995351479,14.046622279,0,-0.15415068,7.9229859587,8.0771366385,-0.206862666,8.032684876
315000,3,1950,3000,2,0,0,3,7,1950,0,2001,0,47.4938,-122.337,1620,6000,2.5,2014,13,1.2,0.65,8.0067008454,8.699681401,12.660327918,0,0.1823215568,7.5755846516,7.5755846516,-0.430782916,7.3901814282
429900,4,3310,8897,2,0,0,3,9,2380,930,1991,0,47.2655,-122.31,2490,8638,3.25,2014,23,1.2307692308,0.3720355176,9.0935818114,9.0640421144,12.971307902,6.8362592773,0.2076393648,7.7748557667,8.1047034684,-0.988765952,7.8200379895
505400,3,1640,3400,1,0,0,4,7,930,710,1926,0,47.6694,-122.3,1380,3750,1.75,2015,89,1.7142857143,0.4823529412,8.131824785,8.2297777501,13.133105474,6.5666724298,0.5389965007,6.8351845861,7.4024515208,-0.72907919,7.2298387782
155000,2,1010,43056,1.5,0,0,3,5,1010,0,1990,0,47.7105,-121.316,830,18297,1,2014,24,2,0.0234578224,10.670280098,9.8145470432,11.951180396,0,0.6931471806,6.9177056098,6.9177056098,-3.752551263,6.7214257008
539000,5,1700,11727,1.5,0,0,4,7,1700,0,1954,0,47.686,-122.172,1740,8212,1,2015,61,5,0.1449646116,9.3697344241,9.0134735437,13.19747085,0,1.6094379124,7.43838353,7.43838353,-1.931265624,7.4616403922
655000,4,2570,4412,2,0,0,3,9,2570,0,2001,0,47.7076,-122.232,2460,5470,2.5,2014,13,1.6,0.5825022665,8.3923100093,8.6072166941,13.392390515,0,0.4700036292,7.8516611779,7.8516611779,-0.540422202,7.8079166289
328000,4,1850,5388,2,0,0,3,8,1850,0,2009,0,47.3494,-122.041,2140,5086,2.5,2014,5,1.6,0.343355605,8.5921151179,8.5344435448,12.700768887,0,0.4700036292,7.5229409181,7.5229409181,-1.068988619,7.668561108
833000,4,3780,10308,2,0,0,3,10,3780,0,1999,0,47.589,-121.983,3500,10740,2.75,2014,15,1.4545454545,0.3667054715,9.2407725791,9.2818234736,13.632788921,0,0.3746934494,8.2374792886,8.2374792886,-1.003196283,8.1605182475
195000,4,1320,7694,1,0,0,3,7,1320,0,1928,1,47.4297,-122.325,1620,8468,1.75,2015,87,2.2857142857,0.1715622563,8.9483260463,9.0441677169,12.180754838,0,0.8266785732,7.1853870156,7.1853870156,-1.762809068,7.3901814282
208950,3,960,5700,1,0,0,4,5,960,0,1956,0,47.4983,-122.172,960,5700,1,2014,58,3,0.1684210526,8.648396877,8.648396877,12.249850268,0,1.0986122887,6.8669332845,6.8669332845,-1.781288169,6.8669332845
385100,3,1060,8040,1,0,0,4,6,1060,0,1949,0,47.7121,-122.287,1300,7620,1,2014,65,3,0.131840796,8.9923087325,8.9386628737,12.86125832,0,1.0986122887,6.9660241871,6.9660241871,-2.026160175,7.1701195434
585000,3,1740,9500,1,0,3,4,8,1150,590,1958,0,47.4919,-122.365,2110,9450,1.75,2014,56,1.7142857143,0.1831578947,9.1591523352,9.153875835,13.279367126,6.3818160174,0.5389965007,7.0475172214,7.4616403922,-1.697406685,7.6544432265
290000,4,2240,8162,2,0,0,5,7,1380,860,1946,0,47.7427,-122.34,1550,8163,2.75,2015,69,1.4545454545,0.2744425386,9.0073670275,9.0074895239,12.577636202,6.7580945044,0.3746934494,7.2298387782,7.7142311448,-1.293013371,7.3460102099
755000,4,2880,4000,1.5,0,0,3,9,2100,780,1912,1,47.5843,-122.293,2110,4000,2.75,2014,102,1.4545454545,0.72,8.2942996089,8.2942996089,13.534473028,6.6605751498,0.3746934494,7.6496926237,7.9655455731,-0.328504067,7.6544432265
655000,2,1450,15798,2,1,4,3,7,1230,220,1915,1,47.4497,-122.375,2030,13193,1.75,2015,100,1.1428571429,0.0917837701,9.6677019259,9.4875174598,13.392390515,5.3981627015,0.1335313926,7.1147694484,7.2793188354,-2.388319793,7.615791072
375000,3,2240,5200,1,0,0,3,7,1630,610,1954,0,47.6191,-122.296,1470,3775,2,2015,61,1.5,0.4307692308,8.5566061938,8.2364205273,12.834681305,6.4150969592,0.4054651081,7.3963352938,7.7142311448,-0.84218276,7.2930176798
280000,3,2080,87991,1,0,0,3,6,1040,1040,1970,0,47.6724,-121.865,2080,84300,1.75,2014,44,1.7142857143,0.0236387812,11.38500118,11.342149006,12.542544882,6.9479370686,0.5389965007,6.9469759921,7.6401231727,-3.744866643,7.6401231727
292000,3,1730,21183,1,0,0,3,7,1030,700,1955,0,47.5024,-122.332,1610,13000,1,2015,60,3,0.0816692631,9.9610014587,9.4727815566,12.584509081,6.552507887,1.0986122887,6.9373140812,7.4558766875,-2.505077565,7.383989458
450000,4,2290,5515,2,0,0,3,8,2290,0,2006,0,47.5518,-122.357,1380,5515,2.5,2014,8,1.6,0.4152311877,8.6154082389,8.6154082389,13.017002862,0,0.4700036292,7.7363070965,7.7363070965,-0.878919835,7.2298387782
463828,5,3250,13702,1,0,2,3,8,1650,1600,1965,0,47.4883,-122.225,2620,11328,1.75,2015,50,2.8571428571,0.2371916509,9.5253700659,9.3351210889,13.047269073,7.378383713,1.0498221245,7.4085305669,8.0864102753,-1.438886811,7.8709295968
335606,3,2538,4600,2,0,0,3,8,2538,0,2013,0,47.2584,-122.196,2570,4800,2.5,2014,1,1.2,0.5517391304,8.4340289502,8.4765795085,12.723693132,0,0.1823215568,7.8391316483,7.8391316483,-0.594679934,7.8516611779
500000,5,2920,11440,2,0,0,3,8,2920,0,2003,0,47.7607,-122.354,1720,9348,3,2014,11,1.6666666667,0.2552447552,9.3449586737,9.1430246647,13.122363377,0,0.5108256238,7.9793388953,7.9793388953,-1.36553237,7.4500795698
549950,5,2650,54380,2,0,0,3,9,2650,0,1984,0,47.7726,-122.081,2560,49044,2.5,2015,31,2,0.0487311512,10.903770107,10.800493523,13.217582644,0,0.6931471806,7.882314919,7.882314919,-3.021436799,7.8477625375
207000,3,1980,18730,1,0,0,4,7,1280,700,1943,0,47.3221,-122.282,1356,9450,1,2014,71,3,0.1057127603,9.8379351843,9.153875835,12.240474072,6.552507887,1.0986122887,7.1546153569,7.5908521237,-2.247029672,7.2122944685
293000,4,2360,6260,2,0,0,3,7,2360,0,1998,0,47.3882,-122.053,2144,6773,2.25,2015,17,1.7777777778,0.3769968051,8.7420951957,8.8208470334,12.587927888,0,0.5753641449,7.766416898,7.766416898,-0.975518566,7.6704285222
375000,3,2760,6420,2,0,2,3,9,2110,650,1991,0,47.3895,-122.221,2030,7725,3.25,2014,23,0.9230769231,0.4299065421,8.7673291478,8.9523465432,12.834681305,6.4785096422,-0.080042708,7.6544432265,7.9229859587,-0.844187438,7.615791072
435000,3,1730,4065,2,0,0,3,8,1730,0,1996,0,47.5668,-122.005,1730,4094,2.5,2014,18,1.2,0.4255842558,8.3104149942,8.3175219963,12.98310131,0,0.1823215568,7.4558766875,7.4558766875,-0.854292334,7.4558766875
820000,2,2210,4440,2,0,0,4,8,1440,770,1931,0,47.6305,-122.3,1560,4920,2.5,2014,83,0.8,0.4977477477,8.3986348553,8.5012670409,13.617059619,6.6476883736,-0.223143551,7.2723983926,7.7007477945,-0.697661861,7.3524411002
750000,3,3270,168000,2,0,0,4,10,3270,0,1982,0,47.5197,-122.191,3220,7963,2.25,2014,32,1.3333333333,0.0194642857,12.031725211,8.9826866652,13.527828486,0,0.2876820725,8.0925452639,8.0925452639,-3.939173994,8.0771366385
610000,4,2090,35040,1,0,0,3,8,1490,600,1980,0,47.5739,-122.032,2910,21132,2.25,2015,35,1.7777777778,0.0596461187,10.464274083,9.9585910788,13.321214236,6.3985949345,0.5753641449,7.3065313989,7.644919345,-2.8193262,7.9759083602
830000,5,2880,3750,2,0,2,3,8,2270,610,2001,0,47.5905,-122.292,2060,4000,3.5,2015,14,1.4285714286,0.768,8.2297777501,8.2942996089,13.62918098,6.4150969592,0.3566749439,7.7275351105,7.9655455731,-0.263965546,7.6304612618
383150,3,2210,6387,1,0,0,3,8,1540,0,2003,0,47.265,-122.302,2570,6497,2,2015,12,1.5,0.3460153437,8.7621765093,8.7792497162,12.856181836,0,0.4054651081,7.3395376954,7.7007477945,-1.061272159,7.8516611779
420000,3,1050,6615,1,0,0,4,6,800,250,1950,0,47.6578,-122.39,1530,5250,1.5,2014,64,2,0.1587301587,8.7972462367,8.5661738136,12.94800999,5.5254529391,0.6931471806,6.6846117277,6.9565454432,-1.840549633,7.3330230144
477500,5,2815,5619,2,0,0,3,9,2815,0,2012,0,47.4299,-122.207,2583,5295,3.5,2015,3,1.4285714286,0.5009788219,8.6340869429,8.5747070976,13.076319439,0,0.3566749439,7.9427175406,7.9427175406,-0.691191451,7.8567067931
1290000,5,2980,5100,2,0,0,3,10,2370,610,2015,0,47.6782,-122.299,1780,5100,3.5,2015,0,1.4285714286,0.5843137255,8.5371918779,8.5371918779,14.070152776,6.4150969592,0.3566749439,7.7706452341,7.9996785795,-0.537317239,7.4843686433
397380,2,1030,5072,1,0,0,3,6,1030,0,1924,1,47.6962,-122.294,1220,6781,1,2014,90,2,0.2030757098,8.5316876376,8.8220273227,12.892648281,0,0.6931471806,6.9373140812,6.9373140812,-1.594176415,7.1066061377
710200,4,1670,2642,2,0,0,3,8,1350,320,2008,0,47.6397,-122.345,1670,2594,3,2015,7,1.3333333333,0.6320968963,7.8796699146,7.8613417956,13.473301899,5.7714411231,0.2876820725,7.2078598714,7.4205789054,-0.45871258,7.4205789054
340000,3,1870,3378,1,0,0,3,7,1120,750,1913,0,47.5371,-122.393,1870,1872,2,2014,101,1.5,0.5535820012,8.1253350867,7.5352967024,12.736700897,6.6214056518,0.4054651081,7.0210839643,7.5336937098,-0.591345388,7.5336937098
1210000,4,3330,9000,2,0,0,3,9,2870,460,2004,0,47.6836,-122.208,2550,6349,3.25,2014,10,1.2307692308,0.37,9.1050909613,8.7562100919,14.006130918,6.133398043,0.2076393648,7.9620673088,8.110727583,-0.994252273,7.8438486382
299800,2,790,5240,1,0,0,4,6,790,0,1925,0,47.5303,-122.288,1430,5320,1,2014,89,2,0.1507633588,8.5642675988,8.5794165346,12.610870865,0,0.6931471806,6.6720329455,6.6720329455,-1.892043832,7.2654297233
280000,1,690,1950,1,0,0,3,6,690,0,1928,0,47.6849,-122.374,1650,4864,1,2014,86,1,0.3538461538,7.5760973406,8.4898219946,12.542544882,0,0,6.5366915976,6.5366915976,-1.038893054,7.4085305669
850000,5,2800,11325,1,0,0,4,8,1400,1400,1970,0,47.6166,-122.172,2510,13700,2.5,2014,44,2,0.2472406181,9.3348562467,9.5252241019,13.652991628,7.2449415463,0.6931471806,7.2442275156,7.9373746962,-1.397393254,7.8280380321
280500,3,1620,7566,2,0,0,3,7,1620,0,1990,0,47.3566,-122.039,1470,7566,2.25,2015,25,1.3333333333,0.2141157811,8.9315519667,8.9315519667,12.544329004,0,0.2876820725,7.3901814282,7.3901814282,-1.541238377,7.2930176798
435000,3,1600,2375,2,0,0,3,7,1600,0,2005,0,47.5531,-121.996,1830,2375,2.5,2014,9,1.2,0.6736842105,7.7731736805,7.7731736805,12.98310131,0,0.1823215568,7.3777589082,7.3777589082,-0.394993808,7.5120712458
725000,3,3410,41022,2,0,0,3,11,3410,0,1990,0,47.3228,-122.08,2150,21429,2.5,2014,24,1.2,0.0831261274,10.621888164,9.9725470885,13.493926934,0,0.1823215568,8.1344675703,8.1344675703,-2.487396217,7.6732231211
380000,2,780,3910,1,0,0,3,6,780,0,1918,0,47.566,-122.38,1500,5060,1,2014,96,2,0.199488491,8.2715483748,8.5293193712,12.847926532,0,0.6931471806,6.6592939197,6.6592939197,-1.611998733,7.3132203871
665000,3,2330,15536,1,0,2,3,10,2330,0,1996,0,47.655,-122.087,3320,17461,2.5,2014,18,1.2,0.1499742533,9.6509795551,9.7677823704,13.40754232,0,0.1823215568,7.7536235466,7.7536235466,-1.897291644,8.1077200619
339000,3,1080,8100,1,0,0,4,7,1080,0,1955,0,47.777,-122.307,1080,8100,1,2014,59,3,0.1333333333,8.9997427898,8.9997427898,12.733755386,0,1.0986122887,6.9847163201,6.9847163201,-2.014903021,6.9847163201
321000,4,2430,5366,2,0,0,3,8,2430,0,2002,0,47.3352,-122.19,2100,5414,2.5,2014,12,1.6,0.4528512859,8.5880243722,8.5969281594,12.679196402,0,0.4700036292,7.7956465363,7.7956465363,-0.792191495,7.6496926237
503000,3,2590,108900,2,0,0,3,8,1980,610,1988,0,47.4088,-122.055,3170,108900,2,2014,26,1.5,0.0237832874,11.598194492,11.598194492,13.128345449,6.4150969592,0.4054651081,7.5908521237,7.8594131547,-3.738772154,8.0614868669
289571,3,1340,25160,1,0,0,3,7,1340,0,1968,0,47.475,-122.111,1440,23680,1.5,2015,47,2,0.0532591415,10.133050456,10.072428318,12.576155796,0,0.6931471806,7.2004248929,7.2004248929,-2.932585818,7.2723983926
427000,3,1830,65340,1,0,0,3,8,1520,310,1991,0,47.4553,-121.75,2100,84942,2.5,2014,23,1.2,0.0280073462,11.08737499,11.349735722,12.964539292,5.7397929122,0.1823215568,7.3264656138,7.5120712458,-3.575288439,7.6496926237
258000,3,2090,7461,1,0,0,3,6,1200,890,1986,0,47.3764,-122.184,1420,7462,1.75,2014,28,1.7142857143,0.2801233079,8.9175787538,8.9177127571,12.460714864,6.7923444275,0.5389965007,7.0900768358,7.644919345,-1.272525388,7.2584121506
